epoch,train_loss,train_acc,val_loss,val_acc,val_macro_f1
82,0.7341,0.6988,0.9948,0.5963,0.5931
83,0.7369,0.7037,0.9883,0.6315,0.6288
84,0.7350,0.7047,0.9894,0.6185,0.6168
85,0.7247,0.7096,0.9903,0.6204,0.6183
86,0.7185,0.7178,0.9787,0.6148,0.6099
87,0.7228,0.7066,0.9794,0.6333,0.6327
88,0.7217,0.7105,0.9693,0.6185,0.6173
89,0.7084,0.7178,0.9851,0.6185,0.6153
90,0.7281,0.7203,0.9970,0.6204,0.6189
91,0.7032,0.7183,0.9793,0.6259,0.6241
92,0.7323,0.6988,0.9868,0.6241,0.6215
93,0.7147,0.7164,0.9845,0.6278,0.6243
94,0.7043,0.7096,1.0023,0.6093,0.6058
95,0.7222,0.7154,0.9819,0.6185,0.6169
96,0.7034,0.7144,0.9912,0.6037,0.6005
97,0.7052,0.7178,0.9922,0.6111,0.6126
98,0.6852,0.7256,0.9814,0.6222,0.6207
99,0.6986,0.7354,0.9865,0.6296,0.6280
100,0.7231,0.7076,0.9896,0.6093,0.6093
101,0.7048,0.7120,0.9849,0.6093,0.6069
102,0.6776,0.7383,0.9862,0.6130,0.6118
103,0.6837,0.7256,0.9822,0.6241,0.6213
104,0.7124,0.7227,0.9894,0.6037,0.6016
105,0.6786,0.7266,0.9848,0.6185,0.6136
106,0.7022,0.7154,0.9831,0.6093,0.6075
107,0.7165,0.7105,0.9738,0.6352,0.6331
108,0.6716,0.7364,0.9822,0.6352,0.6341
109,0.7104,0.7212,0.9835,0.6296,0.6276
110,0.6887,0.7115,0.9803,0.6185,0.6143
111,0.6993,0.7208,0.9934,0.6111,0.6097
112,0.6802,0.7354,0.9815,0.6167,0.6155
113,0.6930,0.7310,0.9882,0.6259,0.6247
114,0.7130,0.7188,0.9852,0.6148,0.6122
115,0.6790,0.7315,0.9808,0.6222,0.6213
116,0.6845,0.7295,0.9904,0.6204,0.6197
117,0.6917,0.7188,0.9778,0.6185,0.6167
118,0.6768,0.7349,0.9832,0.6259,0.6250
119,0.6918,0.7193,0.9909,0.6019,0.5982
120,0.6899,0.7256,0.9802,0.6167,0.6145
121,0.6875,0.7368,0.9773,0.6204,0.6171
122,0.6874,0.7256,0.9847,0.6111,0.6068
123,0.6741,0.7300,0.9813,0.6241,0.6229
124,0.6716,0.7407,0.9793,0.6315,0.6289
125,0.6888,0.7261,0.9826,0.6093,0.6069
126,0.6844,0.7320,0.9805,0.6204,0.6175
127,0.6860,0.7310,0.9758,0.6241,0.6232
128,0.7007,0.7339,0.9976,0.5981,0.5983
129,0.6846,0.7247,0.9857,0.6056,0.6047
130,0.6863,0.7256,0.9848,0.6093,0.6085
131,0.6629,0.7281,0.9711,0.6185,0.6142
132,0.6722,0.7334,0.9835,0.6037,0.6032
