epoch,train_loss,train_acc,val_loss,val_acc,val_macro_f1
53,0.7375,0.7070,0.9030,0.6461,0.6495
54,0.7451,0.6947,0.8999,0.6420,0.6462
55,0.7631,0.6842,0.9040,0.6440,0.6493
56,0.7454,0.7080,0.9013,0.6481,0.6536
57,0.7440,0.6980,0.9022,0.6379,0.6423
58,0.7374,0.6899,0.8994,0.6420,0.6480
59,0.7498,0.7080,0.9047,0.6358,0.6406
60,0.7351,0.7018,0.9039,0.6564,0.6626
61,0.7305,0.7137,0.8983,0.6543,0.6597
62,0.7295,0.7056,0.9029,0.6564,0.6615
63,0.7335,0.6966,0.9100,0.6358,0.6402
64,0.7390,0.6961,0.8969,0.6523,0.6559
65,0.7371,0.6956,0.9029,0.6440,0.6481
66,0.7300,0.7080,0.8977,0.6523,0.6577
67,0.7291,0.7042,0.9062,0.6440,0.6489
68,0.7251,0.7028,0.8980,0.6543,0.6594
69,0.7197,0.7160,0.9005,0.6481,0.6527
70,0.7153,0.7123,0.8975,0.6584,0.6637
71,0.7161,0.7142,0.8951,0.6481,0.6525
72,0.7072,0.7208,0.9004,0.6502,0.6549
73,0.7193,0.7265,0.9090,0.6296,0.6354
74,0.7342,0.7085,0.9002,0.6399,0.6450
75,0.6986,0.7222,0.8928,0.6420,0.6470
76,0.7236,0.7085,0.9024,0.6502,0.6553
77,0.7057,0.7208,0.9137,0.6399,0.6423
78,0.6965,0.7274,0.9020,0.6440,0.6491
79,0.7316,0.7151,0.8893,0.6543,0.6594
80,0.7105,0.7123,0.8951,0.6481,0.6533
81,0.7247,0.7051,0.8978,0.6481,0.6537
82,0.7270,0.7123,0.8935,0.6481,0.6533
83,0.6959,0.7194,0.8894,0.6646,0.6687
84,0.7029,0.7317,0.8921,0.6605,0.6651
85,0.7203,0.7251,0.9010,0.6626,0.6671
86,0.7112,0.7108,0.8893,0.6523,0.6563
87,0.7102,0.7151,0.8864,0.6626,0.6668
88,0.6929,0.7251,0.8906,0.6626,0.6673
89,0.7200,0.7160,0.8906,0.6543,0.6600
90,0.6875,0.7355,0.9000,0.6584,0.6646
91,0.6961,0.7241,0.8962,0.6626,0.6694
92,0.6957,0.7303,0.8969,0.6584,0.6640
93,0.6695,0.7322,0.8954,0.6502,0.6560
94,0.6990,0.7184,0.9021,0.6543,0.6588
95,0.6933,0.7331,0.8898,0.6461,0.6514
96,0.6855,0.7293,0.8874,0.6481,0.6535
97,0.6874,0.7175,0.9034,0.6543,0.6589
98,0.6868,0.7308,0.8888,0.6687,0.6733
99,0.6774,0.7379,0.8862,0.6584,0.6632
100,0.6931,0.7270,0.8822,0.6646,0.6692
101,0.7039,0.7070,0.8842,0.6564,0.6612
102,0.6826,0.7317,0.8936,0.6543,0.6587
103,0.6851,0.7308,0.8943,0.6502,0.6541
104,0.6672,0.7417,0.8910,0.6584,0.6621
105,0.7086,0.7251,0.8872,0.6667,0.6708
106,0.6584,0.7379,0.8892,0.6626,0.6663
107,0.6826,0.7265,0.8924,0.6687,0.6730
108,0.6716,0.7365,0.8930,0.6605,0.6650
109,0.6729,0.7407,0.8815,0.6687,0.6741
110,0.6801,0.7317,0.8803,0.6687,0.6736
111,0.6856,0.7289,0.8827,0.6749,0.6803
112,0.6822,0.7327,0.8857,0.6605,0.6653
113,0.6757,0.7346,0.8800,0.6584,0.6633
114,0.6825,0.7312,0.8848,0.6667,0.6720
115,0.6624,0.7407,0.8919,0.6605,0.6662
116,0.6707,0.7279,0.8825,0.6626,0.6680
117,0.6735,0.7317,0.8859,0.6605,0.6656
118,0.6657,0.7360,0.8915,0.6605,0.6655
119,0.6958,0.7270,0.8805,0.6543,0.6590
120,0.6668,0.7236,0.8869,0.6543,0.6595
121,0.6699,0.7379,0.8841,0.6543,0.6601
122,0.6836,0.7213,0.8863,0.6564,0.6610
123,0.6797,0.7308,0.8783,0.6564,0.6610
124,0.6663,0.7445,0.8876,0.6564,0.6614
125,0.6484,0.7526,0.8817,0.6667,0.6714
126,0.6513,0.7450,0.8713,0.6667,0.6720
127,0.6732,0.7331,0.8799,0.6708,0.6756
128,0.6630,0.7417,0.8833,0.6687,0.6748
129,0.6460,0.7602,0.8791,0.6646,0.6694
130,0.6495,0.7483,0.8827,0.6667,0.6711
131,0.6544,0.7393,0.8876,0.6502,0.6537
132,0.6790,0.7379,0.8868,0.6523,0.6569
133,0.6627,0.7384,0.8917,0.6564,0.6616
134,0.6774,0.7270,0.8937,0.6543,0.6590
135,0.6500,0.7507,0.8853,0.6646,0.6696
136,0.6842,0.7274,0.8848,0.6687,0.6747
